区站号,平均气温,最高气温,最低气温,平均相对湿度,最小相对湿度,平均气压,最高本站气压,最低本站气压,平均2分钟风速,极大风速,20-20时降水量,日,月,年,纬度,经度,测站高度,站名,省名,地市名,区县名,Unnamed: 23
57508,24.4,29.7,21.1,72,51,975.5,977.4,973.5,1.3,4.6,999990,19,8,2020,29.15,105.3667,301,泸县,四川省,泸州市,泸县,
57603,23.8,29.9,19.8,65,42,977.6,980,975.5,1.3,4.3,0.2,19,8,2020,28.8167,105.8333,283.4,合江,四川省,泸州市,合江县,
56152,7.9,18.3,-0.7,67.8,24,637.5,638.6,635.4,1.5,7.6,0.6,19,8,2020,32.2833,100.3333,3893.9001,色达,四川省,甘孜藏族自治州,色达县,
56167,12.8,22.4,6.6,66.8,22,709.6,712.2,706.2,1.8,13,999990,19,8,2020,30.9714,101.1186,3008.6,道孚,四川省,甘孜藏族自治州,道孚县,
56185,15.4,25.9,10.6,68.3,26,762.4,764.9,757.9,1.5,8.1,999990,19,8,2020,32.0833,102.9833,2400.1,黑水,四川省,阿坝藏族羌族自治州,黑水县,
56193,20.6,27.6,16.8,67.5,39,911.2,913.3,908.7,1.3,6,999990,19,8,2020,32.4167,104.5167,893.2,平武县城,四川省,绵阳市,平武县,
56247,16.8,29.1,9.9,57.5,19,744.7,747.8,739.9,1.2,13.1,999990,19,8,2020,30,99.1,2589.2,巴塘,四川省,甘孜藏族自治州,巴塘县,
56251,12.4,22.3,5.6,65.8,23,699.3,701.8,696.3,1.8,13.6,999990,19,8,2020,30.9333,100.3167,3000,新龙,四川省,甘孜藏族自治州,新龙县,
56296,22.4,27.6,19.3,80,59,954,955.4,952.1,1.1,3.4,0.1,19,8,2020,30.8128,104.4253,493.5,金堂,四川省,成都市,金堂县,
56382,22.7,26.8,19.9,87.5,60,955.9,957.2,954,0.7,4.6,0.1,19,8,2020,29.7533,103.5522,475,夹江,四川省,乐山市,夹江县,
56441,18.2,26.3,12.8,60.8,29,760.9,764,756,0.8,7.2,0,19,8,2020,28.7167,99.2833,2422.9001,得荣,四川省,甘孜藏族自治州,得荣县,
56496,24,30.3,19.8,76.3,41,968.2,970.8,965.8,0.8,5.2,0,19,8,2020,28.3303,105.2589,367,兴文,四川省,宜宾市,兴文县,
57402,23.3,27.7,21,77.3,48,966.3,967.6,964.6,1.5,4.6,999990,19,8,2020,30.7667,105.7,394.5,蓬溪,四川省,遂宁市,蓬溪县,
56279,20.8,26.6,18.2,91.8,64,927,928.8,924.4,1.3,3.7,0.5,19,8,2020,30.1614,102.9425,744.1,芦山,四川省,雅安市,芦山县,
56172,13.2,26.1,6.4,77,30,737.9,740.6,733.4,1.3,6.3,0,19,8,2020,31.9,102.2333,2664.4001,马尔康,四川省,阿坝藏族羌族自治州,马尔康市,
56385,8.9,12.1,6.8,89.3,70,705.6,706.9,704.4,2.7,8.2,2.7,19,8,2020,29.5214,103.3356,3069.9001,峨眉山气象站,四川省,乐山市,峨眉山市,
57237,23,25.4,21.5,89.8,71,934.7,935.8,933.4,1.6,3.7,3,19,8,2020,32.0667,108.0333,674,万源,四川省,达州市,万源市,
56388,23.8,29.2,20.3,82,55,962.1,963.6,960.1,0.6,2,0.3,19,8,2020,29.4069,103.8244,421,五通桥,四川省,乐山市,五通桥区,
56178,17,26.1,11.4,63.8,28,762.2,764.8,757.4,1.8,7.5,999990,19,8,2020,30.9958,102.3561,2438,小金,四川省,阿坝藏族羌族自治州,小金县,
56038,5.7,15.3,-2.1,60.3,13,616.2,617.5,614.6,1.3,4.4,0,19,8,2020,32.9833,98.1,4200,石渠,四川省,甘孜藏族自治州,石渠县,
56079,10.1,18.5,2.3,63.5,23,673.4,674.6,671.7,2,5.3,0,19,8,2020,33.5833,102.9667,3441.4001,若尔盖,四川省,阿坝藏族羌族自治州,若尔盖县,
56147,13.3,25.2,5.2,60.8,21,704.1,706.8,700.4,3.1,8.6,0,19,8,2020,31.2167,98.8333,3260,白玉,四川省,甘孜藏族自治州,白玉县,
56675,18.9,23.8,15.7,70.3,51,828.6,830,827.1,1.1,8.1,0.3,19,8,2020,26.65,102.5833,1694.5,会东,四川省,凉山彝族自治州,会东县,
56280,21.5,25.2,19.2,91,64,932.4,933.6,930.5,0.8,3,0.7,19,8,2020,30.0833,103.1167,691.3,名山,四川省,雅安市,名山区,
56371,18.4,23.4,15.8,83.3,52,857,858.9,853.5,1.9,12.4,2.2,19,8,2020,29.8878,102.2131,1403.2001,泸定,四川省,甘孜藏族自治州,泸定县,
56487,16,19.5,13.3,89.3,66,806.6,808.4,805,1.2,3.2,0.9,19,8,2020,28.3333,103.1333,1943.9,美姑,四川省,凉山彝族自治州,美姑县,
56499,24.2,32.5,20.4,70.8,37,967.5,970.2,965,1.9,7,999990,19,8,2020,28.3833,104.7833,368.2,珙县,四川省,宜宾市,珙县,
56569,17.5,19.5,16,94.3,74,861.6,863,859.7,2,11.2,10.7,19,8,2020,27.4167,102.1833,1380,德昌,四川省,凉山彝族自治州,德昌县,
57206,20.9,24.7,18.5,87,66,949.1,950.1,947.5,1.1,5.3,2.3,19,8,2020,32.4244,105.8997,545.4,广元,四川省,广元市,利州区,
57324,24.4,28,22.7,64,46,968.3,969.5,966.7,1.1,4.8,999990,19,8,2020,31.5833,107.0833,364.2,平昌,四川省,巴中市,平昌县,
57401,23.4,26.9,20.9,81,59,966.7,968,964.9,0.6,2.9,0.2,19,8,2020,30.8667,105.3667,383.3,射洪站,四川省,遂宁市,射洪市,
57415,23.3,27.2,20.8,79.8,64,965.7,967.3,964.1,1.1,3.7,999990,19,8,2020,30.5333,106.6333,394.5,广安,四川省,广安市,广安区,
56380,21.9,25.8,19.1,89.8,65,945.4,946.8,943.6,1.1,4.5,0.7,19,8,2020,29.8764,103.3581,571.2,洪雅,四川省,眉山市,洪雅县,
56383,24,28.4,20.6,80,55,958.2,959.6,956.3,1.3,4.6,999990,19,8,2020,29.8333,103.8667,455.2,青神国家气象观测站,四川省,眉山市,青神县,
56670,19.6,22.9,17.6,87.5,65,885.8,887.3,883.8,1.2,5.6,11,19,8,2020,26.9167,102.1167,1136.9,米易,四川省,攀枝花市,米易县,
57405,22.6,27.3,20.4,85.5,57,969.9,971.1,968.1,0.9,3.2,999990,19,8,2020,30.5,105.55,355,遂宁国家基本气象站,四川省,遂宁市,船山区,
57608,24.9,30.9,20.6,70.5,44,966.5,969.5,964,1.6,7.5,0,19,8,2020,28.1653,105.4317,377.5,叙永,四川省,泸州市,叙永县,
56199,23.3,27.8,20.2,82.5,53,957.9,959.2,956.1,1.2,4.4,999990,19,8,2020,31.0428,104.7058,459.6,中江,四川省,德阳市,中江县,
56478,16,19.8,14.2,90.8,67,817.9,819.4,816,0.9,4,5.7,19,8,2020,28.3,102.4333,1818.1,喜德,四川省,凉山彝族自治州,喜德县,
56491,23.4,29,20.2,74,41,955.9,957.9,953.9,3.2,8,999990,19,8,2020,28.6922,104.5053,476.9,叙州,四川省,宜宾市,叙州区,
57416,24.3,27.9,21.5,75.3,60,965.5,967.4,963.7,0.9,4.6,999990,19,8,2020,30.3333,106.9333,391.5,邻水,四川省,广安市,邻水县,
56263,19.4,27.9,13.7,68.5,33,804.3,807.6,798.7,1.6,8,0,19,8,2020,30.8833,101.8833,1949.7001,丹巴国家站,四川省,甘孜藏族自治州,丹巴县,
56378,20.1,23.3,18.6,89,67,912.6,914.4,909.8,1.2,4.6,4.8,19,8,2020,29.2333,102.35,890.7,石棉,四川省,雅安市,石棉县,
56390,24.1,29.7,21.3,76.3,50,963.5,965,961.4,1,6.1,999990,19,8,2020,29.6667,104.0667,404.4,井研,四川省,乐山市,井研县,
56480,23.6,30.3,19.4,77.5,39,946.4,948.8,943.9,0.8,4.6,999990,19,8,2020,28.8167,103.5333,564.1,马边,四川省,乐山市,马边彝族自治县,
56389,23.5,29.2,19.8,82.3,53,965.5,966.9,963.5,0.9,4.5,0,19,8,2020,29.2,103.95,387.6,犍为,四川省,乐山市,犍为县,
57329,24.1,26.9,21.8,77,65,957.2,958.7,955.7,1.8,5.7,999990,19,8,2020,31.1,107.85,467.5,开江,四川省,达州市,开江县,
57408,23.7,27.2,20.6,66.5,45,966.6,968.1,964.8,2,6.2,999990,19,8,2020,30.1103,105.3219,383.6,安岳,四川省,资阳市,安岳县,
56180,17.8,24.1,13.1,83.8,51,839.9,842.5,837.2,3,14.2,0,19,8,2020,31.6833,103.85,1590.1,茂县,四川省,阿坝藏族羌族自治州,茂县,
56284,22,26.2,19.2,83.3,54,951.2,952.4,949.4,0.9,2.6,0.4,19,8,2020,30.4433,103.4386,518.5,邛崃,四川省,成都市,邛崃市,
56288,22.6,27.6,19.9,83.5,57,953.9,955.1,952.2,0.7,3.8,0.3,19,8,2020,30.5833,103.9167,494.6,双流,四川省,成都市,双流区,
56290,22.3,26.7,19.1,83.5,54,951.9,953.2,950.1,0.9,3.9,999990,19,8,2020,30.7778,104.1803,514.5,新都,四川省,成都市,新都区,
56473,20.5,24.6,18,86.3,56,895.1,896.8,892.9,0.4,4.4,4.8,19,8,2020,28.95,102.7667,1060.3,甘洛,四川省,凉山彝族自治州,甘洛县,
56584,20,23.8,17.8,81.5,56,890.8,892.5,888.6,1.1,3,0.5,19,8,2020,27.7,103.25,1093,金阳,四川省,凉山彝族自治州,金阳县,
56666,18,20,16.8,93,82,876.8,878.3,874.9,1.1,3.4,29.3,19,8,2020,26.5761,101.72,1224.8,攀枝花,四川省,攀枝花市,攀枝花市,
56188,20.9,24.4,18.3,98.8,69,932.9,934.2,931.2,0.7,4.5,0.2,19,8,2020,30.9958,103.6736,689.1,都江堰,四川省,成都市,都江堰市,
56189,21.8,24.9,19.4,88.3,68,944.5,945.9,942.7,0.8,3.8,0.4,19,8,2020,30.9833,103.9333,581.7,彭州,四川省,成都市,彭州市,
56097,18.8,27.3,12.1,72.8,41,854,857.1,849.8,1.5,9.5,0,19,8,2020,33.2606,104.2456,1440.5,九寨沟,四川省,阿坝藏族羌族自治州,九寨沟县,
56158,10.3,20.1,4.1,69.5,31,676.2,678,673.4,1.8,10.7,0,19,8,2020,31.3858,100.6636,3414.4001,炉霍,四川省,甘孜藏族自治州,炉霍县,
56181,22,24.9,19.5,94,76,948.9,950.1,947.1,0.4,2.2,0.6,19,8,2020,30.6833,103.7,541.7,崇州,四川省,成都市,崇州市,
56374,12.6,17.3,9.2,80.3,54,746.1,747.8,743,3,13.4,1.4,19,8,2020,30.05,101.9667,2615.7,康定,四川省,甘孜藏族自治州,康定市,
57313,22.1,26.9,19.9,96,71,947.7,948.9,945.9,1.1,4.1,0.9,19,8,2020,31.8872,106.785,556.7,巴中,四川省,巴中市,巴州区,
57503,23.6,28.2,20.6,78.3,54,970.1,971.8,968.2,1.5,4.1,999990,19,8,2020,29.6167,105.1167,349.7,东兴区,四川省,内江市,东兴区,
56198,22.3,26.1,20,88.3,64,950.7,951.9,949,0.9,2.9,999990,19,8,2020,31.3167,104.5,525.7,德阳,四川省,德阳市,罗江区,
56393,23.9,28,20.8,74.3,49,967.9,969.6,966.1,2,3.8,999990,19,8,2020,29.7667,104.85,369.4,资中,四川省,内江市,资中县,
56474,16.5,19.4,14.3,86.8,66,823.6,825.2,822.1,1.3,2.8,6.2,19,8,2020,28.55,102.1667,1774,冕宁,四川省,凉山彝族自治州,冕宁县,
56186,21.5,24.2,19.7,85.5,67,943.8,945.1,942,1,3.9,0.2,19,8,2020,31.3333,104.2,589,绵竹,四川省,德阳市,绵竹市,
57507,23.4,28,20.3,78.8,54,966.1,968,964.3,1.6,4.5,0,19,8,2020,29.3311,105.2997,385.7,隆昌,四川省,内江市,隆昌市,
57604,23.7,30,19.9,71,43,967.9,970.1,965.9,2,5.1,999990,19,8,2020,28.7872,105.3928,368.8,纳溪,四川省,泸州市,纳溪区,
57217,22.1,26.7,18.9,86.5,61,954,955,951.9,1.5,4.2,0.2,19,8,2020,32.2217,106.2556,499.3,旺苍,四川省,广元市,旺苍县,
57304,22.4,26.4,20.3,88.5,62,951.8,953,950.1,0.7,4.2,999990,19,8,2020,31.6667,105.1667,516.5,梓潼,四川省,绵阳市,梓潼县,
57407,23.2,27.1,20.6,86.3,57,957.8,959.1,956.1,1.9,4.4,999990,19,8,2020,30.2833,105.0333,462.6,乐至,四川省,资阳市,乐至县,
56285,15,20.1,10.3,84.3,55,960.2,962.9,957.5,1.6,5.1,999990,29,10,2020,30.5639,103.4653,544.7,大邑国家基本气象站,四川省,成都市,大邑县,
56443,11,22,3.1,43.5,12,727.6,731.2,723.4,2,8.7,0,29,10,2020,28.9333,99.8,2842,乡城,四川省,甘孜藏族自治州,乡城县,
56459,15.8,23.7,9.3,57.8,28,769.3,772.6,765.9,2.2,9.4,0,29,10,2020,27.9333,101.275,2426.5,木里,四川省,凉山彝族自治州,木里藏族自治县,
56475,12.7,21.7,9.8,86.8,50,839.5,842.6,834.8,0.8,2.8,999990,29,10,2020,28.65,102.5167,1659.5,越西,四川省,凉山彝族自治州,越西县,
56494,16.4,21.7,13.8,83,54,978.6,981.6,975.4,1.2,5.8,999990,29,10,2020,28.8394,104.3319,386.5,屏山,四川省,宜宾市,屏山县,
56575,15.1,20.2,12.4,87,64,853.6,856.3,851.2,1.1,4.2,4.7,29,10,2020,27.3731,102.5478,1530.7001,普格,四川省,凉山彝族自治州,普格县,
56674,22.5,28.5,18.3,66.8,44,874.6,877.6,871.6,1.7,6.5,0,29,10,2020,26.4947,101.7492,1280.6,仁和国家气象观测站,四川省,攀枝花市,仁和区,
56490,16.7,21.2,14,82,51,974.5,977.5,971.3,0.9,3.8,999990,29,10,2020,28.9508,103.8983,424,沐川,四川省,乐山市,沐川县,
56671,18.6,24.9,15,79,46,825.6,827.8,823.2,1.8,6.3,999990,29,10,2020,26.65,102.25,1787.3,会理,四川省,凉山彝族自治州,会理市,
57303,13.8,14.5,13.5,100,82,970.7,972.8,969.1,0.7,3,0,29,10,2020,31.7333,105.9167,459.9,苍溪,四川省,广元市,苍溪县,
57309,14.8,16.6,13.5,94.8,83,980,982.2,978.1,1.2,2.9,999990,29,10,2020,30.9786,105.8819,378.4,西充,四川省,南充市,西充县,
57600,15.5,20.2,12.7,86.3,60,974.8,977.5,971.8,1.1,4.1,0.2,29,10,2020,28.7119,105.0603,420.9,江安,四川省,宜宾市,江安县,
56164,5.1,14.2,1.7,77,36,688.5,691.8,684.9,1.3,5.2,0,29,10,2020,32.2742,100.9642,3292.9001,壤塘,四川省,阿坝藏族羌族自治州,壤塘县,
56173,2.2,13.7,-6,72.3,15,671.7,673.7,669.8,2.3,8.3,0,29,10,2020,32.8,102.55,3491.5,红原,四川省,阿坝藏族羌族自治州,红原县,
56396,15.6,18.5,13.9,90.5,74,982.5,985.1,979.9,1.2,4.4,0,29,10,2020,29.35,104.7667,352.6,自贡,四川省,自贡市,自流井区,
56462,10.2,20.9,4.5,65.8,22,720.5,723.3,717.2,3.2,7.7,0,29,10,2020,29,101.5,2925,九龙,四川省,甘孜藏族自治州,九龙县,
56492,15.6,20.5,12.8,86.3,60,965.4,968.1,962.4,2.1,6.7,999990,29,10,2020,28.7689,104.6053,502.8,宜宾,四川省,宜宾市,翠屏区,
56593,16.2,20.3,13.4,82.3,58,975.1,977.9,972,1.5,5,999990,29,10,2020,28.595,104.9456,418,长宁,四川省,宜宾市,长宁县,
57326,15.4,17.8,13.9,89.8,71,978.7,980.5,976.9,0.9,2.4,999990,29,10,2020,31.3667,107.7167,389.4,宣汉,四川省,达州市,宣汉县,
56183,13.7,20.5,10.1,68.3,46,869.1,872.5,864.3,2.4,10.5,0.1,29,10,2020,31.4956,103.6183,1370.1,汶川,四川省,阿坝藏族羌族自治州,汶川县,
57403,14.7,16.9,13.3,92.5,76,982.7,985.1,980.7,1.3,3.2,999990,29,10,2020,30.5925,105.2283,354,大英,四川省,遂宁市,大英县,
56284,15.1,21,10.3,86,53,963.3,966,960.6,1.3,4.5,0,29,10,2020,30.4433,103.4386,518.5,邛崃,四川省,成都市,邛崃市,
56288,15.3,20.6,10.7,80,52,965.9,968.6,963.3,0.8,3.4,0,29,10,2020,30.5833,103.9167,494.6,双流,四川省,成都市,双流区,
56290,14.6,19.9,10.6,79.3,52,963.8,966.4,961.5,0.9,5.2,0,29,10,2020,30.7778,104.1803,514.5,新都,四川省,成都市,新都区,
56473,16.8,24.7,12.5,69.3,40,902,905.5,896.3,1.5,9.7,999990,29,10,2020,28.95,102.7667,1060.3,甘洛,四川省,凉山彝族自治州,甘洛县,
56584,16.2,22.6,13,78.3,48,898.2,901.2,894.2,1.3,3.9,0.1,29,10,2020,27.7,103.25,1093,金阳,四川省,凉山彝族自治州,金阳县,
56666,22.8,28.9,18.9,68.5,44,880.2,883.3,877.1,0.9,4.1,0,29,10,2020,26.5761,101.72,1224.8,攀枝花,四川省,攀枝花市,攀枝花市,
56188,12.5,18.7,7.4,89.5,57,944.2,946.9,941.8,0.9,4.2,0.1,29,10,2020,30.9958,103.6736,689.1,都江堰,四川省,成都市,都江堰市,
56189,14,19.5,9.1,81,53,956.3,959,953.9,1,5.4,0,29,10,2020,30.9833,103.9333,581.7,彭州,四川省,成都市,彭州市,
56097,11,16.3,6.6,76.3,54,861.8,864.8,858.1,2,11,0,29,10,2020,33.2606,104.2456,1440.5,九寨沟,四川省,阿坝藏族羌族自治州,九寨沟县,
56158,6,16,-2.2,58.8,20,678.3,681.7,674.8,1.7,8.3,0,29,10,2020,31.3858,100.6636,3414.4001,炉霍,四川省,甘孜藏族自治州,炉霍县,
56181,14.4,19.2,9.8,86.3,55,960.7,963.4,958.1,0.6,3.1,999990,29,10,2020,30.6833,103.7,541.7,崇州,四川省,成都市,崇州市,
56199,14.6,17.3,13.1,87,68,970.3,972.7,968.3,0.8,3.8,999990,29,10,2020,31.0428,104.7058,459.6,中江,四川省,德阳市,中江县,
56478,15.3,22.7,11.7,71.5,51,821.6,824.5,818,2.5,9.9,0,29,10,2020,28.3,102.4333,1818.1,喜德,四川省,凉山彝族自治州,喜德县,
56491,16.1,20.8,13.4,83,58,968.2,971,965.1,2.2,6.1,999990,29,10,2020,28.6922,104.5053,476.9,叙州,四川省,宜宾市,叙州区,
56193,12.9,16,10.9,84,64,921.7,924.3,919.5,0.7,3.1,0,29,10,2020,32.4167,104.5167,893.2,平武县城,四川省,绵阳市,平武县,
56247,13,25.2,4.6,33,10,748.9,754,743.5,1.2,7,0,29,10,2020,30,99.1,2589.2,巴塘,四川省,甘孜藏族自治州,巴塘县,
56251,7.2,21.3,-1.4,50,11,702,706.1,697.4,0.8,6.6,0,29,10,2020,30.9333,100.3167,3000,新龙,四川省,甘孜藏族自治州,新龙县,
56296,14.9,19.7,11.5,81,58,966.2,968.8,964,2.3,6.7,0,29,10,2020,30.8128,104.4253,493.5,金堂,四川省,成都市,金堂县,
56382,16.2,20.9,12.8,83.8,53,968.3,971.2,965.6,0.9,3.7,0,29,10,2020,29.7533,103.5522,475,夹江,四川省,乐山市,夹江县,
56441,15.6,25.4,8.6,32.3,9,765.6,770.3,760.9,1.3,6.5,0,29,10,2020,28.7167,99.2833,2422.9001,得荣,四川省,甘孜藏族自治州,得荣县,
56496,16.5,21.3,13.8,87,61,981,983.8,977.5,0.9,4.6,0.5,29,10,2020,28.3303,105.2589,367,兴文,四川省,宜宾市,兴文县,
57402,14.7,16.3,13.5,92.5,82,979,981.4,977.2,1.2,3.6,0.3,29,10,2020,30.7667,105.7,394.5,蓬溪,四川省,遂宁市,蓬溪县,
56038,-0.9,11,-9.6,54.8,18,616.6,619.1,614.1,1.5,13,0,29,10,2020,32.9833,98.1,4200,石渠,四川省,甘孜藏族自治州,石渠县,
56079,2.6,13.5,-3.9,71.3,18,675.6,677.6,673.8,1.7,7.1,0,29,10,2020,33.5833,102.9667,3441.4001,若尔盖,四川省,阿坝藏族羌族自治州,若尔盖县,
56147,7.8,21.8,-1,49.8,12,707.5,712,702.3,2.4,6.4,0,29,10,2020,31.2167,98.8333,3260,白玉,四川省,甘孜藏族自治州,白玉县,
57416,15.4,16.6,14.6,93.8,86,978.4,980.2,976.6,0.8,2.8,1.2,29,10,2020,30.3333,106.9333,391.5,邻水,四川省,广安市,邻水县,
56387,15.6,21.5,12.7,79.5,52,949.4,952.5,946.1,2.1,10.4,999990,29,10,2020,29.2281,103.2614,642.2,峨边,四川省,乐山市,峨边彝族自治县,
56485,13.2,17.1,10.4,82.8,62,883,885.5,880,1.1,5.1,0.1,29,10,2020,28.2667,103.5833,1255.8,雷波,四川省,凉山彝族自治州,雷波县,
56565,14.6,21.9,10.4,69.5,34,756.9,759.6,754.3,2.4,8.5,0,29,10,2020,27.4378,101.4858,2516.8,盐源,四川省,凉山彝族自治州,盐源县,
57314,14.4,15.4,13.8,97,88,976.9,978.8,975.2,1.1,3,0.3,29,10,2020,31.3439,106.0653,405.7,南部,四川省,南充市,南部县,
57317,15.9,17.5,15.1,97.3,86,986,988,984.2,0.9,2.2,0,29,10,2020,31.0283,106.4117,324.9,蓬安国家基本气象站,四川省,南充市,蓬安县,
56279,14.6,19.5,11.4,88.5,58,937.9,940.9,934.9,1.6,7.7,999990,29,10,2020,30.1614,102.9425,744.1,芦山,四川省,雅安市,芦山县,
56172,8.2,18.9,2.9,80.3,40,741.9,745.5,737.9,1.4,6.1,0,29,10,2020,31.9,102.2333,2664.4001,马尔康,四川省,阿坝藏族羌族自治州,马尔康市,
56385,5.3,11.6,1,90.3,70,708.7,710.1,707.5,3,10.5,0.2,29,10,2020,29.5214,103.3356,3069.9001,峨眉山气象站,四川省,乐山市,峨眉山市,
56675,18.3,25,15.1,79.5,46,833.8,836.2,831.3,0.9,4.7,0,29,10,2020,26.65,102.5833,1694.5,会东,四川省,凉山彝族自治州,会东县,
57237,14.3,17.1,12.4,78.3,61,946.9,949,944.9,0.7,2.7,0,29,10,2020,32.0667,108.0333,674,万源,四川省,达州市,万源市,
56388,16.2,20.2,13.2,84.5,60,974.7,977.8,971.6,0.3,1.7,999990,29,10,2020,29.4069,103.8244,421,五通桥,四川省,乐山市,五通桥区,
56146,5.9,17.6,-1.5,59.5,17,680.7,684.2,676.8,0.9,10.8,0,29,10,2020,31.6167,100,3393.5,甘孜基准站,四川省,甘孜藏族自治州,甘孜县,
56171,4.1,14.6,-0.4,76.8,29,689.8,693,686.9,1.5,4.6,0,29,10,2020,32.9,101.7,3275.1,阿坝,四川省,阿坝藏族羌族自治州,阿坝县,
56184,12,21,7.8,81,42,815.8,819.1,810.5,1.7,8.6,0.3,29,10,2020,31.4364,103.1658,1896.7001,理县,四川省,阿坝藏族羌族自治州,理县,
56178,10.1,18.6,4.4,65.5,39,766.8,771.3,762.1,1.2,5.1,0,29,10,2020,30.9958,102.3561,2438,小金,四川省,阿坝藏族羌族自治州,小金县,
56197,13.9,19.6,9.2,83.5,57,961.5,964.2,959.2,1.9,5.5,999990,29,10,2020,31.15,104.1667,535.7,什邡,四川省,德阳市,什邡市,
56297,15.1,20,12.8,88,58,973,975.8,970.5,1,5,999990,29,10,2020,30.0425,104.1392,435.4,仁寿国家气象观测站,四川省,眉山市,仁寿县,
56280,14.3,19.2,10.8,90.8,57,943.7,946.5,941.3,1,3.9,999990,29,10,2020,30.0833,103.1167,691.3,名山,四川省,雅安市,名山区,
56371,15.8,23.3,11.1,64.5,36,862.4,865.9,857.1,1.7,9.3,0,29,10,2020,29.8878,102.2131,1403.2001,泸定,四川省,甘孜藏族自治州,泸定县,
56487,12.1,20.7,8.4,88,59,811.3,814,807.5,1.6,4.8,999990,29,10,2020,28.3333,103.1333,1943.9,美姑,四川省,凉山彝族自治州,美姑县,
56499,16.7,21.9,13.7,83.8,58,980.4,983.3,977,1,5.4,0.7,29,10,2020,28.3833,104.7833,368.2,珙县,四川省,宜宾市,珙县,
56569,19.4,26.7,14.3,72.3,48,865.5,869.1,862,2,8.4,0.7,29,10,2020,27.4167,102.1833,1380,德昌,四川省,凉山彝族自治州,德昌县,
57206,13.2,14.9,12.3,84.5,68,961.1,963.3,959.5,0.7,5,0.1,29,10,2020,32.4244,105.8997,545.4,广元,四川省,广元市,利州区,
57324,14.5,16.4,13,91.5,81,981.4,983.4,979.7,0.8,2.6,0,29,10,2020,31.5833,107.0833,364.2,平昌,四川省,巴中市,平昌县,
57401,14.7,16.6,13.6,90.8,79,979.4,981.6,977.4,1.3,2.9,0,29,10,2020,30.8667,105.3667,383.3,射洪站,四川省,遂宁市,射洪市,
57415,14.8,16.5,13.7,96.8,85,978.4,980.3,976.5,1.4,4.5,0.1,29,10,2020,30.5333,106.6333,394.5,广安,四川省,广安市,广安区,
56168,11.2,20.3,7.8,78.3,39,789.2,793.2,784.3,0.9,2.6,0,29,10,2020,31.4833,102.0667,2168.9001,金川,四川省,阿坝藏族羌族自治州,金川县,
56190,14.2,19.6,9.5,83.3,54,963.6,966.2,961.4,0.9,4.1,999990,29,10,2020,31.55,104.55,519.4,安州,四川省,绵阳市,安州区,
56194,13.7,19.2,10.1,86.5,55,954.8,957.3,952.8,1.1,5.1,5.7,29,10,2020,31.6333,104.45,597.2,北川,四川省,绵阳市,北川羌族自治县,
56272,14.4,19.7,9.2,82.8,55,958.8,961.5,956.3,0.7,4,0,29,10,2020,30.8167,103.8833,558.5,郫都,四川省,成都市,郫都区,
56498,16.3,21.7,13.3,87,61,960.2,963.1,956.6,0.8,6.8,0.7,29,10,2020,28.1542,104.5042,549,筠连,四川省,宜宾市,筠连县,
57216,13.8,15.1,12.8,87.5,77,957.4,959.3,955.8,0.7,2.6,999990,29,10,2020,32.35,106.8333,579.3,南江,四川省,巴中市,南江县,
57413,15.8,17.2,14.7,93.5,81,988.3,990.2,986.6,1.2,4.4,999990,29,10,2020,30.8564,106.9983,305.7,渠县,四川省,达州市,渠县,
56144,6.3,18.6,-0.2,58.3,19,694,697.9,689.3,2,6.2,999990,29,10,2020,31.8,98.5833,3184,德格基本气象站,四川省,甘孜藏族自治州,德格县,
56257,4.8,14.7,-2.8,43.5,15,636,638.7,633.5,1.3,7.6,0,29,10,2020,30,100.2667,3948.9001,理塘国家气象站,四川省,甘孜藏族自治州,理塘县,
56287,15.5,20.8,11.7,83.5,55,951.5,954.4,948.7,0.6,3.9,0,29,10,2020,29.9833,103,627.6,雅安,四川省,雅安市,雨城区,
56289,16.1,20.9,13.4,82.5,54,972.8,975.6,970.2,1.2,4.2,999990,29,10,2020,30.2,103.8667,437,彭山,四川省,眉山市,彭山区,
56381,14.8,18.7,11.9,85.3,56,950.7,953.4,948.3,2.2,5.9,999990,29,10,2020,30.0683,103.4922,630.2,丹棱,四川省,眉山市,丹棱县,
56386,16.6,21.6,13.5,83.8,52,974.2,977.2,971.4,1.6,4,999990,29,10,2020,29.5647,103.7553,424.2,乐山,四川省,乐山市,市中区,
56391,16,20.3,13.1,79.3,55,975.1,977.9,972.4,0.5,3.6,0,29,10,2020,30.0833,103.8167,415.4,眉山,四川省,眉山市,东坡区,
56394,15.5,19.5,13.8,88.8,68,978.9,981.6,976.3,1.2,5.4,0,29,10,2020,29.45,104.4333,384.1,荣县国家站,四川省,自贡市,荣县,
57208,13.1,15,12.1,87.8,69,961.3,963.4,959.6,1.1,4.6,999990,29,10,2020,32.2833,105.5167,544.5,剑阁,四川省,广元市,剑阁县,
56281,15,19.8,12.2,84.8,58,956.5,959.3,953.9,1.1,4.7,0,29,10,2020,30.2003,103.4892,578.4,蒲江,四川省,成都市,蒲江县,
56384,16.3,21.2,13.4,100,88,974,977,971.2,1.1,4.4,999990,29,10,2020,29.595,103.5906,423.5,峨眉,四川省,乐山市,峨眉山市,
56399,16.1,19.3,14.2,86.8,67,987.9,990.6,985.3,1,3.5,0,29,10,2020,29.1833,104.9833,306.2,富顺,四川省,自贡市,富顺县,
