区站号,平均气温,最高气温,最低气温,平均相对湿度,最小相对湿度,平均气压,最高本站气压,最低本站气压,平均2分钟风速,极大风速,20-20时降水量,日,月,年,纬度,经度,测站高度,站名,省名,地市名,区县名,Unnamed: 23
56196,26.7,30.7,24,77.5,56,945.3,946.1,943.8,2,7.2,0,5,7,2021,31.45,104.7333,522.7,绵阳气象站,四川省,绵阳市,涪城区,
56493,25.7,29.8,22.2,84.8,67,970.7,972.2,969.2,1.5,4.8,1.2,5,7,2021,28.8492,104.9725,292.8,南溪,四川省,宜宾市,南溪区,
56580,15.9,18.1,15,99.3,88,761.8,762.2,760.5,1,3.8,15.6,5,7,2021,27.7167,102.8,2460,布拖,四川省,凉山彝族自治州,布拖县,
57307,26.3,30.2,23.5,85.5,64,951.9,952.6,950.4,1.3,11.9,21.3,5,7,2021,31.0975,105.0772,459.9,三台,四川省,绵阳市,三台县,
57315,25.9,30,22.6,82.5,61,931,931.9,929.2,1.9,4.7,0,5,7,2021,31.5233,106.4025,655.7,仪陇,四川省,南充市,仪陇县,
57605,23.1,27.7,21.7,89.8,68,944.1,945.7,942.3,0.9,5.1,26.4,5,7,2021,28.0333,105.8167,537.7,古蔺,四川省,泸州市,古蔺县,
56279,24,28.7,21.2,81,59,921.7,922.8,920.4,1.2,3.3,0,5,7,2021,30.1614,102.9425,744.1,芦山,四川省,雅安市,芦山县,
56172,17.2,26.2,13.7,87.3,40,734.6,735.9,730.2,0.6,4.2,12.3,5,7,2021,31.8989,102.2286,2686.8,马尔康,四川省,阿坝藏族羌族自治州,马尔康市,
56385,10.4,12.8,9.4,92,57,703.2,703.9,702.5,1.7,6.1,0.1,5,7,2021,29.5214,103.3356,3069.9,峨眉山气象站,四川省,乐山市,峨眉山市,
56675,22.6,28.6,21.3,82.5,54,824.3,825.3,821.7,1.8,10.3,6.5,5,7,2021,26.65,102.5833,1694.5,会东,四川省,凉山彝族自治州,会东县,
57237,24.9,29.2,22.1,77,58,929.5,930.8,927.8,1.2,8.3,0,5,7,2021,32.0667,108.0333,674,万源,四川省,达州市,万源市,
56388,26.4,30.1,24,81.5,66,956,957.3,954.7,0.8,2.8,0.8,5,7,2021,29.4069,103.8244,421,五通桥,四川省,乐山市,五通桥区,
56178,19.9,27.7,15.3,69.8,35,758.1,759.7,754.6,1.8,11.9,2.3,5,7,2021,30.9958,102.3561,2438,小金,四川省,阿坝藏族羌族自治州,小金县,
56592,25.8,29.4,24.2,77,61,961.5,962.7,960.2,2.4,8.4,0,5,7,2021,28.4406,104.5036,378.1,高县,四川省,宜宾市,高县,
57328,24.8,27.6,23.4,88.5,76,964.9,965.7,963.6,1.1,3.2,8.6,5,7,2021,31.2075,107.5067,344.9,达川,四川省,达州市,达川区,
57411,26.4,30.9,23.3,86.8,61,964.1,965,962.5,1.7,6.9,0,5,7,2021,30.7456,106.1319,347,高坪,四川省,南充市,高坪区,
57414,25.6,28,24,93.8,75,958.1,959.4,956.8,1.4,4.2,0,5,7,2021,30.5167,106.45,403.7,岳池,四川省,广安市,岳池县,
57417,26.3,29,24.5,84.5,71,967.6,968.9,966.2,1.3,4.5,0.2,5,7,2021,30.35,106.2833,315.9,武胜,四川省,广安市,武胜县,
57508,25.8,28.5,23.9,81,67,969.5,970.7,968,1.4,5.6,0,5,7,2021,29.16,105.3814,301,泸县,四川省,泸州市,泸县,
57603,25,29.4,22.4,91.5,70,971.8,972.9,970.3,1.4,4.3,22.8,5,7,2021,28.8111,105.8272,283.4,合江,四川省,泸州市,合江县,
56152,11.3,18.8,6.4,73.8,47,635.6,637.2,633,2.5,10.4,12.4,5,7,2021,32.275,100.3339,3898.7,色达,四川省,甘孜藏族自治州,色达县,
56167,16.4,23.8,13.4,80,42,705.9,707.5,702.2,1.6,17.8,6.2,5,7,2021,30.9714,101.1186,3008.6,道孚,四川省,甘孜藏族自治州,道孚县,
56185,16.8,22.5,14.3,82.5,51,760.5,761.2,757.6,1.2,5,0.6,5,7,2021,32.08,102.98,2399.4,黑水,四川省,阿坝藏族羌族自治州,黑水县,
56280,25.3,29.3,22.2,75,55,927,928.4,926.1,1,3.8,0,5,7,2021,30.0833,103.1167,691.3,名山,四川省,雅安市,名山区,
56371,22.1,26.2,18.5,70.5,51,851.7,853.3,849.8,1.9,7.6,0,5,7,2021,29.8878,102.2131,1403.2,泸定,四川省,甘孜藏族自治州,泸定县,
56487,18.4,21.8,16.4,93.5,71,802.4,803.1,801.1,1,6.8,2.4,5,7,2021,28.3333,103.1333,1943.9,美姑,四川省,凉山彝族自治州,美姑县,
56499,24.5,27.3,21.3,82.8,66,947.2,948.5,945.9,2,6.7,2.8,5,7,2021,28.4453,104.7128,508,珙县,四川省,宜宾市,珙县,
56569,20.6,26.5,19.7,94,65,856,857.2,852.4,0.8,8.9,47.8,5,7,2021,27.4167,102.1833,1380,德昌,四川省,凉山彝族自治州,德昌县,
57206,27.1,33.9,22.3,72.8,47,942.5,944,940,2,7.8,0,5,7,2021,32.4244,105.8997,545.4,广元,四川省,广元市,利州区,
57324,27,32.8,23.2,82.3,59,962.1,963.3,960.1,1.4,7,0.1,5,7,2021,31.5833,107.0833,364.2,平昌,四川省,巴中市,平昌县,
56380,25.6,28.5,23.3,80.8,66,939.6,941.1,938.7,1.1,2.8,0,5,7,2021,29.8764,103.3581,571.2,洪雅,四川省,眉山市,洪雅县,
56383,26.4,28.5,24.7,80.5,64,952.2,953.6,951.2,1.1,3.5,0,5,7,2021,29.8333,103.8667,455.2,青神国家气象观测站,四川省,眉山市,青神县,
56670,24.4,31.7,23.1,75.8,54,878.8,880.6,874.9,3.6,12.5,0,5,7,2021,26.9167,102.1167,1136.9,米易,四川省,攀枝花市,米易县,
57405,26.3,30.7,23.1,83.5,61,963.2,964.1,961.7,1.4,6.7,0,5,7,2021,30.5,105.55,355,遂宁国家基本气象站,四川省,遂宁市,船山区,
57608,22.8,26,20.6,91.8,77,943.3,944.9,941.8,2.5,7.5,36.2,5,7,2021,28.19,105.4064,548.4,叙永,四川省,泸州市,叙永县,
57401,26.6,30.8,23.4,83.8,61,960.2,961,958.5,1.1,7.9,0.6,5,7,2021,30.8667,105.3667,383.3,射洪站,四川省,遂宁市,射洪市,
57415,25.6,29.6,23.6,89,65,961.5,962.8,960.2,1.5,4.6,0.1,5,7,2021,30.5219,106.6403,372.3,广安,四川省,广安市,广安区,
56257,12.4,17.2,9.2,75.8,52,631.8,633.1,630.3,1.6,8.1,3.6,5,7,2021,29.9944,100.2708,3950,理塘国家气象站,四川省,甘孜藏族自治州,理塘县,
56287,25.9,29.6,23.3,72.3,59,934.4,935.8,933.5,0.9,3.8,0,5,7,2021,29.9833,103,627.6,雅安,四川省,雅安市,雨城区,
56289,27.5,30.4,26.1,75,50,954.2,955.5,953,1.1,4.6,0,5,7,2021,30.2,103.8667,437,彭山,四川省,眉山市,彭山区,
56381,25.6,27.3,24.1,76.8,63,933.5,934.9,932.6,1.6,3.7,0,5,7,2021,30.0683,103.4922,630.2,丹棱,四川省,眉山市,丹棱县,
56386,26.9,29.2,25.1,78.8,67,955.7,957.1,954.5,1.1,3.7,0,5,7,2021,29.5647,103.7553,424.2,乐山,四川省,乐山市,市中区,
56391,26.1,28.7,24.6,81.8,62,949.2,950.6,948.1,1.4,3.7,0,5,7,2021,30.0581,103.8758,484,眉山,四川省,眉山市,东坡区,
56394,26.4,31.5,24.2,87.8,59,960.1,961.7,958.7,1.1,4.2,0,5,7,2021,29.45,104.4333,384.1,荣县国家站,四川省,自贡市,荣县,
57208,26.5,32.8,23.2,79.8,49,942.8,944.1,940.6,1.9,6.1,0,5,7,2021,32.2833,105.5167,544.5,剑阁,四川省,广元市,剑阁县,
56281,25.8,27.9,23.4,78.3,63,938.9,940.3,937.9,1,3.9,0,5,7,2021,30.2003,103.4892,578.4,蒲江,四川省,成都市,蒲江县,
56384,26.3,28.9,23.9,84.5,68,955.6,957,954.6,1,3.9,0,5,7,2021,29.595,103.5906,423.5,峨眉,四川省,乐山市,峨眉山市,
56399,26.3,30.3,24.3,82.5,64,968.8,970.4,967.4,1,5,0,5,7,2021,29.1833,104.9833,306.2,富顺,四川省,自贡市,富顺县,
57204,25,30.3,21.6,78,53,918.2,919.2,916.1,1.1,4.3,0.2,5,7,2021,32.5667,105.2167,782,青川,四川省,广元市,青川县,
57308,26.7,29.8,23.3,80.8,65,956.1,957,954.4,2.1,4.9,0,5,7,2021,31.2167,105.3833,421.3,盐亭,四川省,绵阳市,盐亭县,
57320,25.6,33.6,22.4,85.3,49,949.5,950.7,947.1,1.7,8.2,21.2,5,7,2021,31.9333,107.2167,482.4,通江,四川省,巴中市,通江县,
56387,26.1,31.6,22.8,68.5,44,932.4,933.3,930.6,1.8,6.1,0,5,7,2021,29.2281,103.2614,642.2,峨边,四川省,乐山市,峨边彝族自治县,
56485,21,22.9,19.5,81,64,870.5,871.4,869.2,1,5.1,3.8,5,7,2021,28.2667,103.5833,1255.8,雷波,四川省,凉山彝族自治州,雷波县,
56565,17.6,24.8,14.6,88.8,57,749.5,750.5,747.2,1.4,12.3,8.2,5,7,2021,27.4378,101.4858,2516.8,盐源,四川省,凉山彝族自治州,盐源县,
57314,27.1,33.2,23.8,84.5,55,957.5,958.6,955.5,1.8,5.8,5.8,5,7,2021,31.3439,106.0653,405.7,南部,四川省,南充市,南部县,
57317,27,32,23.4,87.5,55,956.8,957.8,955.2,2.1,7.7,0,5,7,2021,31.0222,106.3981,414,蓬安国家基本气象站,四川省,南充市,蓬安县,
56199,26.8,30.5,24,76.5,59,951.8,952.6,950.3,1.1,6.8,999990,5,7,2021,31.0428,104.7058,459.6,中江,四川省,德阳市,中江县,
56478,19.1,22.7,16.5,84.8,62,813.1,813.8,811.5,1,4.7,14,5,7,2021,28.3,102.4333,1818.1,喜德,四川省,凉山彝族自治州,喜德县,
56491,25.5,29.6,23.2,78.5,65,950.2,951.4,948.7,2.3,6.2,0,5,7,2021,28.6922,104.5053,476.9,叙州,四川省,宜宾市,叙州区,
57416,25.6,30.7,22.7,85,61,959.4,960.7,957.8,0.9,3.9,0.3,5,7,2021,30.3333,106.9333,391.5,邻水,四川省,广安市,邻水县,
56168,21.4,28.6,16.5,74.5,42,778.9,781.5,774.6,1,5.9,6.1,5,7,2021,31.475,102.0703,2174.8,金川,四川省,阿坝藏族羌族自治州,金川县,
56197,25.1,28.9,23.5,87.8,65,943.7,944.5,942.1,2.7,7.6,10.1,5,7,2021,31.15,104.1667,535.7,什邡,四川省,德阳市,什邡市,
56297,25.7,29.4,24.2,84.5,56,954.4,955.7,953.3,1.6,5.3,1.2,5,7,2021,30.0425,104.1392,435.4,仁寿国家气象观测站,四川省,眉山市,仁寿县,
56146,17.7,24.1,12.1,60,33,674.8,676.8,671.9,2.4,12.4,0,5,7,2021,31.6192,99.9975,3383.4,甘孜基准站,四川省,甘孜藏族自治州,甘孜县,
56171,13.6,18.2,11.7,76,48,685.2,685.6,683.7,1,5.8,0.8,5,7,2021,32.9022,101.7056,3279.1,阿坝,四川省,阿坝藏族羌族自治州,阿坝县,
56184,19.7,24.1,16.7,73.3,52,807.3,808.1,805.4,1.3,5.6,0,5,7,2021,31.4361,103.1658,1892,理县,四川省,阿坝藏族羌族自治州,理县,
56298,26.2,29.4,24.4,89.5,66,956.8,957.9,955.7,1.2,5,0,5,7,2021,30.0683,104.6581,414.2,资阳,四川省,资阳市,雁江区,
56395,26.6,30.5,25.2,80.5,61,963.7,965.3,962.3,1.1,3.9,0,5,7,2021,29.5167,104.6667,351.1,威远,四川省,内江市,威远县,
57306,28,33.4,23.9,77.3,52,960,961.2,958.1,0.9,6.1,0,5,7,2021,31.5842,105.9775,382.6,阆中,四川省,南充市,阆中市,
57420,24.4,29,22.2,97.8,69,956.9,957.9,955.4,0.7,4.4,0.5,5,7,2021,30.7542,107.1864,418,大竹,四川省,达州市,大竹县,
56665,27.1,31,24.6,68.5,54,877.5,879.4,874.4,2.7,10.8,0,5,7,2021,26.6833,101.85,1140.3,盐边站,四川省,攀枝花市,盐边县,
56273,23.6,28.1,20.2,82.8,61,914.8,916,913.5,0.8,7.1,0,5,7,2021,30.2408,102.8386,814,宝兴,四川省,雅安市,宝兴县,
56291,25.5,30.1,24.6,85.8,58,951,952,949.6,1.4,5.5,3.6,5,7,2021,30.965,104.3058,468,广汉,四川省,德阳市,广汉市,
56578,23.4,28.8,21.3,87.5,65,881.9,883.6,878.4,0.7,4.9,14.3,5,7,2021,27.0667,102.75,993.6,宁南,四川省,凉山彝族自治州,宁南县,
56195,26.2,30.2,23.7,80.3,62,943.2,943.9,941.2,1,6,0,5,7,2021,31.8,104.7333,543.1,江油,四川省,绵阳市,江油市,
56276,26.1,28.8,23.9,82.8,64,950.7,952.1,949.5,0.4,3.3,0,5,7,2021,30.45,103.8167,467,新津,四川省,成都市,新津区,
56295,26,29.5,24.3,86.8,65,952.9,953.9,951.7,1.3,5.5,1.5,5,7,2021,30.3833,104.55,448.5,简阳,四川省,成都市,简阳市,
56376,23.7,28.8,20.1,76.3,48,884.8,886.4,882.9,1.6,4.5,0,5,7,2021,29.3436,102.6367,1098,汉源,四川省,雅安市,汉源县,
57318,26.4,30.9,23.1,82.8,57,957.6,958.5,956.1,1.4,5.2,0,5,7,2021,31.0553,106.5811,406.2,营山,四川省,南充市,营山县,
56182,15.4,21.9,11.4,69.5,31,718.4,719.2,716.5,2.4,9.1,0,5,7,2021,32.6708,103.6033,2881.3,松潘,四川省,阿坝藏族羌族自治州,松潘县,
56190,26.7,30.6,24,78.8,59,945.5,946.3,943.9,1.6,6.4,0.1,5,7,2021,31.55,104.55,519.4,安州,四川省,绵阳市,安州区,
56194,26,28.9,23.7,78.5,66,937.4,938.1,935.8,1.5,9.2,0.1,5,7,2021,31.6333,104.45,597.2,北川,四川省,绵阳市,北川羌族自治县,
56272,24.8,28.7,22.5,85.3,52,941.4,942.7,939.9,0.8,6,0,5,7,2021,30.8167,103.8833,558.5,郫都,四川省,成都市,郫都区,
56498,22.4,26.6,21.6,92.5,77,943.3,944.5,941.9,1.6,6.9,8.6,5,7,2021,28.1542,104.5042,547,筠连,四川省,宜宾市,筠连县,
57216,26.5,33.6,21.4,73.8,48,939,940.6,936.3,1.8,9.6,0,5,7,2021,32.35,106.8333,579.3,南江,四川省,巴中市,南江县,
57413,25.4,30,23.3,84.3,64,968.7,969.9,967.4,1.9,5.1,0.1,5,7,2021,30.8564,106.9983,305.7,渠县,四川省,达州市,渠县,
56187,24.8,28.6,22.6,85.5,51,942.2,943.6,940.8,1,7.1,1.7,5,7,2021,30.7489,103.8611,547.7,温江气候观象台,四川省,成都市,温江区,
56284,25.8,29.4,22.6,81,61,945.3,946.6,944.1,0.8,3,0,5,7,2021,30.4433,103.4386,518.5,邛崃,四川省,成都市,邛崃市,
56288,26.3,29.6,23.5,80.5,53,947.8,949,946.5,0.3,3.8,0,5,7,2021,30.5833,103.9167,494.6,双流,四川省,成都市,双流区,
56290,25.1,29.7,24.2,84,57,945.9,947,944.6,1.3,6.6,1.1,5,7,2021,30.7778,104.1803,514.5,新都,四川省,成都市,新都区,
56473,25.1,30.9,21,69,41,888.6,890.3,886.2,1,4.8,0,5,7,2021,28.95,102.7667,1060.3,甘洛,四川省,凉山彝族自治州,甘洛县,
56584,20.7,24.8,19.8,93.8,75,886.1,887.2,883.6,1.5,4.7,38.4,5,7,2021,27.7,103.25,1093,金阳,四川省,凉山彝族自治州,金阳县,
56666,27.8,31.7,25,61.8,47,868.6,870.4,865.8,2,8.7,0,5,7,2021,26.5761,101.7211,1224.8,攀枝花,四川省,攀枝花市,攀枝花市,
56144,16.3,26.4,11.5,69.8,31,687.8,690.2,683.9,1.3,8.2,6.4,5,7,2021,31.8033,98.5764,3224.6,德格基本气象站,四川省,甘孜藏族自治州,德格县,
56189,25.4,29.1,24.2,81.8,63,938.8,939.8,937.4,1.5,5.8,0.1,5,7,2021,30.9833,103.9333,581.7,彭州,四川省,成都市,彭州市,
56097,23.9,30.4,19.6,60,36,850.1,851.7,847.7,1.8,7.8,0,5,7,2021,33.2606,104.2456,1440.5,九寨沟,四川省,阿坝藏族羌族自治州,九寨沟县,
56158,15.7,23.8,10.1,70,40,672.7,674.5,669.9,4.3,15.2,0.2,5,7,2021,31.3858,100.6636,3414.4,炉霍,四川省,甘孜藏族自治州,炉霍县,
56181,24.7,28.5,22.3,89,60,942.9,944.2,941.5,0.9,3.4,1,5,7,2021,30.6833,103.7,541.7,崇州,四川省,成都市,崇州市,
56188,24.2,27.3,21,91.3,74,927.3,928.4,926.1,0.8,4.7,0,5,7,2021,30.9958,103.6736,689.1,都江堰,四川省,成都市,都江堰市,
56396,26.8,30.2,24.9,84.3,65,963.5,965.1,962.1,1.6,4.6,0,5,7,2021,29.3575,104.7661,352.6,自贡,四川省,自贡市,自流井区,
56462,16.1,23.2,13,83.3,53,714.1,715.8,711.5,2.3,12.4,9.6,5,7,2021,29.0081,101.5008,2924.4,九龙,四川省,甘孜藏族自治州,九龙县,
56492,25.1,31,21.9,86.3,57,947.3,948.7,945.9,2.1,6.6,2.2,5,7,2021,28.7689,104.6053,502.8,宜宾,四川省,宜宾市,翠屏区,
56593,24.2,28.1,21,86.8,70,956.9,958.3,955.6,2.6,7.6,2.5,5,7,2021,28.595,104.9456,418,长宁,四川省,宜宾市,长宁县,
57326,23.8,25.9,21.8,94.5,85,959.9,960.7,958.6,1.4,5.4,1.9,5,7,2021,31.3667,107.7167,389.4,宣汉,四川省,达州市,宣汉县,
57403,26.9,31.7,23.7,82.5,56,963.4,964.3,962.1,1,7.5,1.3,5,7,2021,30.5925,105.2283,354,大英,四川省,遂宁市,大英县,
56183,23.3,26.9,20.4,62.3,46,857.6,858.4,856.1,2.5,9,0,5,7,2021,31.4956,103.6183,1370.1,汶川,四川省,阿坝藏族羌族自治州,汶川县,
56496,23.4,29.4,21.4,95,70,963,964.3,961.1,0.8,6.7,46.7,5,7,2021,28.3303,105.2589,367,兴文,四川省,宜宾市,兴文县,
56193,25.7,31.6,20.7,63.8,44,906,907.3,903.6,0.8,4.2,0,5,7,2021,32.4167,104.5167,893.2,平武县城,四川省,绵阳市,平武县,
56247,19.1,26.6,15.4,75.8,41,741.6,744.1,737.8,0.5,8.6,3.7,5,7,2021,30.0028,99.1078,2580.5,巴塘,四川省,甘孜藏族自治州,巴塘县,
56251,17.8,25.9,12.1,67,32,695.1,697.4,691.2,1.4,12.1,0.2,5,7,2021,30.9422,100.3089,3131.1,新龙,四川省,甘孜藏族自治州,新龙县,
56296,25.9,29.5,24.2,81.5,61,948.3,949.2,947.2,1.9,5.8,0,5,7,2021,30.8128,104.4253,493.5,金堂,四川省,成都市,金堂县,
56382,26,28.5,23.9,82.3,67,950.1,951.5,949.1,0.6,3.3,0,5,7,2021,29.7533,103.5522,475,夹江,四川省,乐山市,夹江县,
56441,23,33.1,18.7,55.8,24,756.6,758.4,751,0.6,12.5,0,5,7,2021,28.7136,99.2864,2411.5,得荣,四川省,甘孜藏族自治州,得荣县,
57402,27,31.4,23.6,82.3,60,959.7,960.6,958,2.4,6.7,0,5,7,2021,30.7667,105.7,394.5,蓬溪,四川省,遂宁市,蓬溪县,
56038,10.1,16.3,6.2,73.5,48,614.3,615.7,612.5,1.4,14.7,14.8,5,7,2021,32.9764,98.0969,4181.2,石渠,四川省,甘孜藏族自治州,石渠县,
56079,12,16.3,8.9,60.5,37,666.1,666.8,664.8,4.4,10.5,0,5,7,2021,33.5944,102.9556,3513.8,若尔盖,四川省,阿坝藏族羌族自治州,若尔盖县,
56147,17.8,28.7,12.9,69.3,28,700.9,703.5,696.6,1.8,9,2.1,5,7,2021,31.2117,98.8258,3063.8,白玉,四川省,甘孜藏族自治州,白玉县,
56198,26.3,31.4,23.5,78.8,58,944.7,945.5,943.2,1.5,7.6,0,5,7,2021,31.3167,104.5,525.7,德阳,四川省,德阳市,罗江区,
56393,26.3,28.4,25,87.3,67,961.8,963.1,960.5,1.6,5.4,0.5,5,7,2021,29.7667,104.85,369.4,资中,四川省,内江市,资中县,
56474,19.9,25.9,16.8,83.8,56,818.1,819,816.9,1.3,5.1,3.1,5,7,2021,28.55,102.1667,1774,冕宁,四川省,凉山彝族自治州,冕宁县,
57217,26.8,33.6,22.2,79.3,45,947.3,948.9,945,1.5,9.3,0,5,7,2021,32.2217,106.2556,499.3,旺苍,四川省,广元市,旺苍县,
57304,26.6,30.5,23.9,83.5,61,945.8,946.6,944.1,1,6.2,0,5,7,2021,31.6667,105.1667,516.5,梓潼,四川省,绵阳市,梓潼县,
57407,26.1,29.1,24,87.3,68,951.7,952.8,950.4,1.4,6.1,0.1,5,7,2021,30.2833,105.0333,462.6,乐至,四川省,资阳市,乐至县,
57507,25.3,27.8,23.4,84.8,72,960.3,961.6,959,1.9,5.7,0,5,7,2021,29.3311,105.2997,385.7,隆昌,四川省,内江市,隆昌市,
57604,24.5,27.8,21.4,88,70,962.3,963.4,960.9,2.7,7.6,14.9,5,7,2021,28.7872,105.3928,368.8,纳溪,四川省,泸州市,纳溪区,
56374,15.3,19.9,12.6,83.5,64,742.5,744,741.3,3.2,15.1,0.7,5,7,2021,30.055,101.9606,2606.3,康定,四川省,甘孜藏族自治州,康定市,
57313,27,32.7,22.4,77,52,941.5,942.7,939.3,1.4,6.3,0,5,7,2021,31.8872,106.785,556.7,巴中,四川省,巴中市,巴州区,
57503,25.7,29.9,24.6,85.8,64,964.1,965.5,962.8,1.7,4.7,0.1,5,7,2021,29.6167,105.1167,349.7,东兴区,四川省,内江市,东兴区,
56186,26,29.3,24.2,81.8,63,938,938.9,936.5,1.4,6.3,2.5,5,7,2021,31.3333,104.2,589,绵竹,四川省,德阳市,绵竹市,
56263,21.6,29.3,16.7,69,39,799.8,801.8,796.4,2.3,14.6,0.4,5,7,2021,30.8781,101.8808,1947.5,丹巴国家站,四川省,甘孜藏族自治州,丹巴县,
56378,25.3,33.2,20.5,70.8,36,905.9,908.1,903.4,2.5,6.2,0,5,7,2021,29.2333,102.35,890.7,石棉,四川省,雅安市,石棉县,
56390,26.4,28.8,24.4,86.5,65,957.7,959.1,956.5,1,3.4,0,5,7,2021,29.6667,104.0667,404.4,井研,四川省,乐山市,井研县,
56480,25.8,31.2,22.4,78.5,41,940.9,942,938.7,0.9,5.8,0.2,5,7,2021,28.8167,103.5333,564.1,马边,四川省,乐山市,马边彝族自治县,
56389,26.9,33,23.9,85.8,52,959.5,960.9,957.9,0.7,3.9,0,5,7,2021,29.2,103.95,387.6,犍为,四川省,乐山市,犍为县,
57329,23.3,25,22.1,93,80,951.7,952.5,950.5,0.8,3.3,22,5,7,2021,31.1,107.85,467.5,开江,四川省,达州市,开江县,
57408,25.8,29.6,23.4,86.8,64,960.2,961.3,959,2.3,7.8,0,5,7,2021,30.1103,105.3219,383.6,安岳,四川省,资阳市,安岳县,
56180,21,24.5,18.5,69,58,836.5,837.1,834.9,1.7,10.6,0,5,7,2021,31.6914,103.8533,1589.1,茂县,四川省,阿坝藏族羌族自治州,茂县,
56490,12.6,14.7,11.8,91.8,76,969.1,971.4,965.4,0.6,2.9,0,13,2,2021,28.9508,103.8983,424,沐川,四川省,乐山市,沐川县,
56671,10.6,20.4,2.7,52.3,21,819.4,821.2,817.3,1.9,8.3,0,13,2,2021,26.65,102.25,1787.3,会理,四川省,凉山彝族自治州,会理市,
57303,12.3,17.5,9.6,72,45,965,967.1,962.3,1.6,12,3.6,13,2,2021,31.7333,105.9167,459.9,苍溪,四川省,广元市,苍溪县,
57309,13.1,16.9,11.4,75.5,54,973.8,976.1,970.7,2.6,10.1,0.5,13,2,2021,30.9786,105.8819,378.4,西充,四川省,南充市,西充县,
57600,12.9,15.4,11.2,85.8,63,968.5,970.5,964.4,1.2,4.6,0,13,2,2021,28.7117,105.0603,421.1,江安,四川省,宜宾市,江安县,
56164,-0.6,5.8,-6.8,53,10,682.6,685.7,675.1,1.2,12.4,0.7,13,2,2021,32.2742,100.9642,3292.9,壤塘,四川省,阿坝藏族羌族自治州,壤塘县,
56173,-5.5,2.9,-9,67.3,19,666,668.5,659.4,2.2,14.1,1.8,13,2,2021,32.7931,102.5497,3496.8,红原,四川省,阿坝藏族羌族自治州,红原县,
56285,13.5,16.2,12.3,74.8,56,954.8,957.3,951.3,1.9,7.7,0,13,2,2021,30.5639,103.4653,544.7,大邑国家基本气象站,四川省,成都市,大邑县,
56443,6.8,16.6,-2.5,29,11,720.2,723.7,716.4,1.7,8.6,0,13,2,2021,28.9369,99.8031,2844.2,乡城,四川省,甘孜藏族自治州,乡城县,
56459,10.7,19.2,2.8,35,16,762.1,764.5,758.8,3.5,11.4,0,13,2,2021,27.9333,101.275,2426.5,木里,四川省,凉山彝族自治州,木里藏族自治县,
56475,8.2,13.2,2.6,79.3,52,833.8,835.9,829.1,1.3,3.2,0,13,2,2021,28.65,102.5167,1659.5,越西,四川省,凉山彝族自治州,越西县,
56494,13.8,15.8,12.4,80.8,67,972.5,974.5,968.9,2.8,9.6,0,13,2,2021,28.8394,104.3325,386.4,屏山,四川省,宜宾市,屏山县,
56575,13.4,22.1,7,50.8,28,846.2,848.2,843.6,2.1,8.8,0,13,2,2021,27.3731,102.5478,1530.7,普格,四川省,凉山彝族自治州,普格县,
56674,16,25.8,8.8,40.3,17,868.8,871.6,866.1,1.6,6.9,0,13,2,2021,26.4947,101.7492,1280.6,仁和国家气象观测站,四川省,攀枝花市,仁和区,
56281,11.8,14.5,10.5,86.8,69,951.4,953.5,947.7,1.4,5,0,13,2,2021,30.2003,103.4892,578.4,蒲江,四川省,成都市,蒲江县,
56384,13.6,15.4,12.8,83.8,67,968.6,970.8,964.9,1,5.4,0,13,2,2021,29.595,103.5906,423.5,峨眉,四川省,乐山市,峨眉山市,
56399,13.4,16,12.8,86,71,981.6,983.7,977.7,1.1,5.2,0.1,13,2,2021,29.1833,104.9833,306.2,富顺,四川省,自贡市,富顺县,
57204,10.5,17.8,7.2,70.8,31,929.1,931.3,926.3,1.8,10.8,1.8,13,2,2021,32.5667,105.2167,782,青川,四川省,广元市,青川县,
57308,12.5,18.5,10.2,74,38,969,971.3,966.1,3.1,12.5,4.5,13,2,2021,31.2167,105.3833,421.3,盐亭,四川省,绵阳市,盐亭县,
57320,9.9,14.7,8,92,70,962.2,963.3,959.8,0.9,3.7,2.9,13,2,2021,31.9333,107.2167,482.4,通江,四川省,巴中市,通江县,
56199,13.9,19.9,10.2,63.8,32,964.3,966.9,961.5,1.8,8.7,0,13,2,2021,31.0428,104.7058,459.6,中江,四川省,德阳市,中江县,
56478,8.4,13.7,3.3,69.5,47,816.1,817.4,813.1,3.4,13.8,0,13,2,2021,28.3,102.4333,1818.1,喜德,四川省,凉山彝族自治州,喜德县,
56491,13.6,15.3,11.9,80,67,962.2,964.2,958.2,2.4,10.6,0,13,2,2021,28.6922,104.5053,476.9,叙州,四川省,宜宾市,叙州区,
57416,11.8,16.2,9.8,87,68,971.9,973.1,968.8,1,2.7,0.1,13,2,2021,30.3333,106.9333,391.5,邻水,四川省,广安市,邻水县,
56280,11.8,13.5,10.9,91.8,74,938.7,940.8,935.2,1.1,4.9,0,13,2,2021,30.0833,103.1167,691.3,名山,四川省,雅安市,名山区,
56371,12.7,16.2,10.6,46,36,857.3,859.2,852.3,1.9,10.7,0,13,2,2021,29.8878,102.2131,1403.2,泸定,四川省,甘孜藏族自治州,泸定县,
56487,6.9,13.4,3,81.3,48,805.8,807.2,802.6,1.1,5.9,0,13,2,2021,28.3333,103.1333,1943.9,美姑,四川省,凉山彝族自治州,美姑县,
56499,13.1,14.4,11.7,83,72,958.8,960.7,954.8,1.2,6.8,0,13,2,2021,28.4453,104.7128,508,珙县,四川省,宜宾市,珙县,
